image,mask
segmentation_data/train/858841907a4a_09.jpg,segmentation_data/train_masks/858841907a4a_09_mask.gif
segmentation_data/train/169f5f6d8c9d_12.jpg,segmentation_data/train_masks/169f5f6d8c9d_12_mask.gif
segmentation_data/train/3c6acfceb552_02.jpg,segmentation_data/train_masks/3c6acfceb552_02_mask.gif
segmentation_data/train/0d53224da2b7_04.jpg,segmentation_data/train_masks/0d53224da2b7_04_mask.gif
segmentation_data/train/2cb91c2543fa_12.jpg,segmentation_data/train_masks/2cb91c2543fa_12_mask.gif
segmentation_data/train/d3d0d2662918_03.jpg,segmentation_data/train_masks/d3d0d2662918_03_mask.gif
segmentation_data/train/85cba1a00135_04.jpg,segmentation_data/train_masks/85cba1a00135_04_mask.gif
segmentation_data/train/bd8d5780ed04_12.jpg,segmentation_data/train_masks/bd8d5780ed04_12_mask.gif
segmentation_data/train/f00905abd3d7_07.jpg,segmentation_data/train_masks/f00905abd3d7_07_mask.gif
segmentation_data/train/f70052627830_07.jpg,segmentation_data/train_masks/f70052627830_07_mask.gif
segmentation_data/train/917f262f1608_14.jpg,segmentation_data/train_masks/917f262f1608_14_mask.gif
segmentation_data/train/7ab9747cf6d7_01.jpg,segmentation_data/train_masks/7ab9747cf6d7_01_mask.gif
segmentation_data/train/8d78483ce302_15.jpg,segmentation_data/train_masks/8d78483ce302_15_mask.gif
segmentation_data/train/6131a03dd028_16.jpg,segmentation_data/train_masks/6131a03dd028_16_mask.gif
segmentation_data/train/21a7e6726ee3_05.jpg,segmentation_data/train_masks/21a7e6726ee3_05_mask.gif
segmentation_data/train/32ff007d9505_08.jpg,segmentation_data/train_masks/32ff007d9505_08_mask.gif
segmentation_data/train/bd8d5780ed04_11.jpg,segmentation_data/train_masks/bd8d5780ed04_11_mask.gif
segmentation_data/train/3f3e362dea23_12.jpg,segmentation_data/train_masks/3f3e362dea23_12_mask.gif
segmentation_data/train/e1d2c25f3510_03.jpg,segmentation_data/train_masks/e1d2c25f3510_03_mask.gif
segmentation_data/train/08a646be6b30_09.jpg,segmentation_data/train_masks/08a646be6b30_09_mask.gif
segmentation_data/train/4f1f065d78ac_14.jpg,segmentation_data/train_masks/4f1f065d78ac_14_mask.gif
segmentation_data/train/cf65b1c5e147_04.jpg,segmentation_data/train_masks/cf65b1c5e147_04_mask.gif
segmentation_data/train/562706000bd7_16.jpg,segmentation_data/train_masks/562706000bd7_16_mask.gif
segmentation_data/train/fc237174b128_16.jpg,segmentation_data/train_masks/fc237174b128_16_mask.gif
segmentation_data/train/c9acf5847ef1_02.jpg,segmentation_data/train_masks/c9acf5847ef1_02_mask.gif
segmentation_data/train/6bff9e10288e_09.jpg,segmentation_data/train_masks/6bff9e10288e_09_mask.gif
segmentation_data/train/0cdf5b5d0ce1_07.jpg,segmentation_data/train_masks/0cdf5b5d0ce1_07_mask.gif
segmentation_data/train/dc1c5c2b9e49_04.jpg,segmentation_data/train_masks/dc1c5c2b9e49_04_mask.gif
segmentation_data/train/a7c1ef8d9cc9_02.jpg,segmentation_data/train_masks/a7c1ef8d9cc9_02_mask.gif
segmentation_data/train/78bfb9c780db_02.jpg,segmentation_data/train_masks/78bfb9c780db_02_mask.gif
segmentation_data/train/6cc98271f4dd_03.jpg,segmentation_data/train_masks/6cc98271f4dd_03_mask.gif
segmentation_data/train/0d3adbbc9a8b_09.jpg,segmentation_data/train_masks/0d3adbbc9a8b_09_mask.gif
segmentation_data/train/6ba36af67cb0_13.jpg,segmentation_data/train_masks/6ba36af67cb0_13_mask.gif
segmentation_data/train/888e04d96663_16.jpg,segmentation_data/train_masks/888e04d96663_16_mask.gif
segmentation_data/train/1a17a1bd648b_16.jpg,segmentation_data/train_masks/1a17a1bd648b_16_mask.gif
segmentation_data/train/4a4364d7fc6d_01.jpg,segmentation_data/train_masks/4a4364d7fc6d_01_mask.gif
segmentation_data/train/0495dcf27283_15.jpg,segmentation_data/train_masks/0495dcf27283_15_mask.gif
segmentation_data/train/de3ca5ec1e59_16.jpg,segmentation_data/train_masks/de3ca5ec1e59_16_mask.gif
segmentation_data/train/858841907a4a_04.jpg,segmentation_data/train_masks/858841907a4a_04_mask.gif
segmentation_data/train/c502287be9f6_04.jpg,segmentation_data/train_masks/c502287be9f6_04_mask.gif
segmentation_data/train/2990f858e939_13.jpg,segmentation_data/train_masks/2990f858e939_13_mask.gif
segmentation_data/train/f1eb080c7182_06.jpg,segmentation_data/train_masks/f1eb080c7182_06_mask.gif
segmentation_data/train/0ee135a3cccc_12.jpg,segmentation_data/train_masks/0ee135a3cccc_12_mask.gif
segmentation_data/train/1e89e1af42e7_02.jpg,segmentation_data/train_masks/1e89e1af42e7_02_mask.gif
segmentation_data/train/dc1c5c2b9e49_12.jpg,segmentation_data/train_masks/dc1c5c2b9e49_12_mask.gif
segmentation_data/train/7bd1142155ae_11.jpg,segmentation_data/train_masks/7bd1142155ae_11_mask.gif
segmentation_data/train/7bd1142155ae_01.jpg,segmentation_data/train_masks/7bd1142155ae_01_mask.gif
segmentation_data/train/48b3f0c936b5_10.jpg,segmentation_data/train_masks/48b3f0c936b5_10_mask.gif
segmentation_data/train/08a646be6b30_11.jpg,segmentation_data/train_masks/08a646be6b30_11_mask.gif
segmentation_data/train/56023a17481b_07.jpg,segmentation_data/train_masks/56023a17481b_07_mask.gif
segmentation_data/train/e5fc2c1c4a8b_02.jpg,segmentation_data/train_masks/e5fc2c1c4a8b_02_mask.gif
segmentation_data/train/b38c4e132183_10.jpg,segmentation_data/train_masks/b38c4e132183_10_mask.gif
segmentation_data/train/a070dbb32d2b_13.jpg,segmentation_data/train_masks/a070dbb32d2b_13_mask.gif
segmentation_data/train/3a7a8f03e713_14.jpg,segmentation_data/train_masks/3a7a8f03e713_14_mask.gif
segmentation_data/train/1b25ea8ba94d_08.jpg,segmentation_data/train_masks/1b25ea8ba94d_08_mask.gif
segmentation_data/train/c6f50d44f141_06.jpg,segmentation_data/train_masks/c6f50d44f141_06_mask.gif
segmentation_data/train/c7a94c46a3b2_04.jpg,segmentation_data/train_masks/c7a94c46a3b2_04_mask.gif
segmentation_data/train/23c088f6ec27_06.jpg,segmentation_data/train_masks/23c088f6ec27_06_mask.gif
segmentation_data/train/bb7625a3f1d4_16.jpg,segmentation_data/train_masks/bb7625a3f1d4_16_mask.gif
segmentation_data/train/2cb06c1f5bb1_02.jpg,segmentation_data/train_masks/2cb06c1f5bb1_02_mask.gif
segmentation_data/train/5a194c1384f3_02.jpg,segmentation_data/train_masks/5a194c1384f3_02_mask.gif
segmentation_data/train/82f72273d23e_15.jpg,segmentation_data/train_masks/82f72273d23e_15_mask.gif
segmentation_data/train/683ddec95b82_09.jpg,segmentation_data/train_masks/683ddec95b82_09_mask.gif
segmentation_data/train/b44091aa62e4_05.jpg,segmentation_data/train_masks/b44091aa62e4_05_mask.gif
segmentation_data/train/2cb06c1f5bb1_14.jpg,segmentation_data/train_masks/2cb06c1f5bb1_14_mask.gif
segmentation_data/train/26ccab021981_01.jpg,segmentation_data/train_masks/26ccab021981_01_mask.gif
segmentation_data/train/85cba1a00135_14.jpg,segmentation_data/train_masks/85cba1a00135_14_mask.gif
segmentation_data/train/65051cfe0789_04.jpg,segmentation_data/train_masks/65051cfe0789_04_mask.gif
segmentation_data/train/c87688f6960e_14.jpg,segmentation_data/train_masks/c87688f6960e_14_mask.gif
segmentation_data/train/5fb012d30fd9_10.jpg,segmentation_data/train_masks/5fb012d30fd9_10_mask.gif
segmentation_data/train/d46244bc42ed_04.jpg,segmentation_data/train_masks/d46244bc42ed_04_mask.gif
segmentation_data/train/1c5748340af8_11.jpg,segmentation_data/train_masks/1c5748340af8_11_mask.gif
segmentation_data/train/7ac210ba75a1_15.jpg,segmentation_data/train_masks/7ac210ba75a1_15_mask.gif
segmentation_data/train/9274d0b3caa8_04.jpg,segmentation_data/train_masks/9274d0b3caa8_04_mask.gif
segmentation_data/train/a56f923399ca_12.jpg,segmentation_data/train_masks/a56f923399ca_12_mask.gif
segmentation_data/train/4bea0766c14c_02.jpg,segmentation_data/train_masks/4bea0766c14c_02_mask.gif
segmentation_data/train/ba7e7421003b_09.jpg,segmentation_data/train_masks/ba7e7421003b_09_mask.gif
segmentation_data/train/11fcda0a9e1c_15.jpg,segmentation_data/train_masks/11fcda0a9e1c_15_mask.gif
segmentation_data/train/880fec285c06_05.jpg,segmentation_data/train_masks/880fec285c06_05_mask.gif
segmentation_data/train/6343156803f9_01.jpg,segmentation_data/train_masks/6343156803f9_01_mask.gif
segmentation_data/train/11acc40dc0ea_03.jpg,segmentation_data/train_masks/11acc40dc0ea_03_mask.gif
segmentation_data/train/880fec285c06_07.jpg,segmentation_data/train_masks/880fec285c06_07_mask.gif
segmentation_data/train/1ae8a68a40e4_06.jpg,segmentation_data/train_masks/1ae8a68a40e4_06_mask.gif
segmentation_data/train/3789e15178c7_09.jpg,segmentation_data/train_masks/3789e15178c7_09_mask.gif
segmentation_data/train/880fec285c06_12.jpg,segmentation_data/train_masks/880fec285c06_12_mask.gif
segmentation_data/train/fc5f1a3a66cf_04.jpg,segmentation_data/train_masks/fc5f1a3a66cf_04_mask.gif
segmentation_data/train/f00905abd3d7_06.jpg,segmentation_data/train_masks/f00905abd3d7_06_mask.gif
segmentation_data/train/1c5748340af8_14.jpg,segmentation_data/train_masks/1c5748340af8_14_mask.gif
segmentation_data/train/fc5f1a3a66cf_05.jpg,segmentation_data/train_masks/fc5f1a3a66cf_05_mask.gif
segmentation_data/train/1aba91a601c6_16.jpg,segmentation_data/train_masks/1aba91a601c6_16_mask.gif
segmentation_data/train/32ff007d9505_10.jpg,segmentation_data/train_masks/32ff007d9505_10_mask.gif
segmentation_data/train/ae296a20fdd9_03.jpg,segmentation_data/train_masks/ae296a20fdd9_03_mask.gif
segmentation_data/train/87e334269396_13.jpg,segmentation_data/train_masks/87e334269396_13_mask.gif
segmentation_data/train/2990f858e939_14.jpg,segmentation_data/train_masks/2990f858e939_14_mask.gif
segmentation_data/train/c7145a80089e_02.jpg,segmentation_data/train_masks/c7145a80089e_02_mask.gif
segmentation_data/train/fa006be8b6d9_01.jpg,segmentation_data/train_masks/fa006be8b6d9_01_mask.gif
segmentation_data/train/b24fd9084449_04.jpg,segmentation_data/train_masks/b24fd9084449_04_mask.gif
segmentation_data/train/88bc32b9e1d9_12.jpg,segmentation_data/train_masks/88bc32b9e1d9_12_mask.gif
segmentation_data/train/11f3dc041cfb_11.jpg,segmentation_data/train_masks/11f3dc041cfb_11_mask.gif
segmentation_data/train/04bd942b463b_05.jpg,segmentation_data/train_masks/04bd942b463b_05_mask.gif
segmentation_data/train/8b4b87ad7be6_09.jpg,segmentation_data/train_masks/8b4b87ad7be6_09_mask.gif
segmentation_data/train/90fdd8932877_07.jpg,segmentation_data/train_masks/90fdd8932877_07_mask.gif
segmentation_data/train/6a951d3a3131_05.jpg,segmentation_data/train_masks/6a951d3a3131_05_mask.gif
segmentation_data/train/c502287be9f6_16.jpg,segmentation_data/train_masks/c502287be9f6_16_mask.gif
segmentation_data/train/d9b2ded58b72_01.jpg,segmentation_data/train_masks/d9b2ded58b72_01_mask.gif
segmentation_data/train/f707d6fbc0cd_06.jpg,segmentation_data/train_masks/f707d6fbc0cd_06_mask.gif
segmentation_data/train/3f3e362dea23_13.jpg,segmentation_data/train_masks/3f3e362dea23_13_mask.gif
segmentation_data/train/0ce66b539f52_07.jpg,segmentation_data/train_masks/0ce66b539f52_07_mask.gif
segmentation_data/train/28d7fb5ba432_05.jpg,segmentation_data/train_masks/28d7fb5ba432_05_mask.gif
segmentation_data/train/acb0fd30b83d_05.jpg,segmentation_data/train_masks/acb0fd30b83d_05_mask.gif
segmentation_data/train/880fec285c06_04.jpg,segmentation_data/train_masks/880fec285c06_04_mask.gif
segmentation_data/train/70b6a79565fe_09.jpg,segmentation_data/train_masks/70b6a79565fe_09_mask.gif
segmentation_data/train/430f0cb5666c_15.jpg,segmentation_data/train_masks/430f0cb5666c_15_mask.gif
segmentation_data/train/6a951d3a3131_06.jpg,segmentation_data/train_masks/6a951d3a3131_06_mask.gif
segmentation_data/train/6343156803f9_16.jpg,segmentation_data/train_masks/6343156803f9_16_mask.gif
segmentation_data/train/f8b6f4c39204_04.jpg,segmentation_data/train_masks/f8b6f4c39204_04_mask.gif
segmentation_data/train/1390696b70b6_09.jpg,segmentation_data/train_masks/1390696b70b6_09_mask.gif
segmentation_data/train/65051cfe0789_08.jpg,segmentation_data/train_masks/65051cfe0789_08_mask.gif
segmentation_data/train/9dfaeb835626_16.jpg,segmentation_data/train_masks/9dfaeb835626_16_mask.gif
segmentation_data/train/2af7c265531e_12.jpg,segmentation_data/train_masks/2af7c265531e_12_mask.gif
segmentation_data/train/dd70a0a51e3b_11.jpg,segmentation_data/train_masks/dd70a0a51e3b_11_mask.gif
segmentation_data/train/c9acf5847ef1_15.jpg,segmentation_data/train_masks/c9acf5847ef1_15_mask.gif
segmentation_data/train/1390696b70b6_11.jpg,segmentation_data/train_masks/1390696b70b6_11_mask.gif
segmentation_data/train/795d2ee07ce2_04.jpg,segmentation_data/train_masks/795d2ee07ce2_04_mask.gif
segmentation_data/train/3cb21125f126_15.jpg,segmentation_data/train_masks/3cb21125f126_15_mask.gif
segmentation_data/train/42b3feca1993_07.jpg,segmentation_data/train_masks/42b3feca1993_07_mask.gif
segmentation_data/train/9274d0b3caa8_02.jpg,segmentation_data/train_masks/9274d0b3caa8_02_mask.gif
segmentation_data/train/3f3e362dea23_06.jpg,segmentation_data/train_masks/3f3e362dea23_06_mask.gif
segmentation_data/train/acb0fd30b83d_01.jpg,segmentation_data/train_masks/acb0fd30b83d_01_mask.gif
segmentation_data/train/bb2f95262773_15.jpg,segmentation_data/train_masks/bb2f95262773_15_mask.gif
segmentation_data/train/3c6acfceb552_01.jpg,segmentation_data/train_masks/3c6acfceb552_01_mask.gif
segmentation_data/train/a078586ccdee_08.jpg,segmentation_data/train_masks/a078586ccdee_08_mask.gif
segmentation_data/train/5a194c1384f3_07.jpg,segmentation_data/train_masks/5a194c1384f3_07_mask.gif
segmentation_data/train/98ee0624de87_10.jpg,segmentation_data/train_masks/98ee0624de87_10_mask.gif
segmentation_data/train/562706000bd7_09.jpg,segmentation_data/train_masks/562706000bd7_09_mask.gif
segmentation_data/train/292f59c6a347_11.jpg,segmentation_data/train_masks/292f59c6a347_11_mask.gif
segmentation_data/train/d46244bc42ed_02.jpg,segmentation_data/train_masks/d46244bc42ed_02_mask.gif
segmentation_data/train/2a4a8964ebf3_10.jpg,segmentation_data/train_masks/2a4a8964ebf3_10_mask.gif
segmentation_data/train/4e5ac4b9f074_11.jpg,segmentation_data/train_masks/4e5ac4b9f074_11_mask.gif
segmentation_data/train/69fba9e8f572_13.jpg,segmentation_data/train_masks/69fba9e8f572_13_mask.gif
segmentation_data/train/0d1a9caf4350_16.jpg,segmentation_data/train_masks/0d1a9caf4350_16_mask.gif
segmentation_data/train/6d21aad248e4_04.jpg,segmentation_data/train_masks/6d21aad248e4_04_mask.gif
segmentation_data/train/86c10c8c6206_14.jpg,segmentation_data/train_masks/86c10c8c6206_14_mask.gif
segmentation_data/train/db09fec614d2_03.jpg,segmentation_data/train_masks/db09fec614d2_03_mask.gif
segmentation_data/train/03a857ce842d_14.jpg,segmentation_data/train_masks/03a857ce842d_14_mask.gif
segmentation_data/train/878738468f6b_13.jpg,segmentation_data/train_masks/878738468f6b_13_mask.gif
segmentation_data/train/90fdd8932877_10.jpg,segmentation_data/train_masks/90fdd8932877_10_mask.gif
segmentation_data/train/99639c826ea5_04.jpg,segmentation_data/train_masks/99639c826ea5_04_mask.gif
segmentation_data/train/88bc32b9e1d9_13.jpg,segmentation_data/train_masks/88bc32b9e1d9_13_mask.gif
segmentation_data/train/2cb91c2543fa_01.jpg,segmentation_data/train_masks/2cb91c2543fa_01_mask.gif
segmentation_data/train/880ab8468df2_08.jpg,segmentation_data/train_masks/880ab8468df2_08_mask.gif
segmentation_data/train/4e5ac4b9f074_09.jpg,segmentation_data/train_masks/4e5ac4b9f074_09_mask.gif
segmentation_data/train/eb91b1c659a0_16.jpg,segmentation_data/train_masks/eb91b1c659a0_16_mask.gif
segmentation_data/train/66fea07e1152_08.jpg,segmentation_data/train_masks/66fea07e1152_08_mask.gif
segmentation_data/train/5588758ee21c_01.jpg,segmentation_data/train_masks/5588758ee21c_01_mask.gif
segmentation_data/train/dc1c5c2b9e49_03.jpg,segmentation_data/train_masks/dc1c5c2b9e49_03_mask.gif
segmentation_data/train/9d8c465a0881_10.jpg,segmentation_data/train_masks/9d8c465a0881_10_mask.gif
segmentation_data/train/7bd1142155ae_02.jpg,segmentation_data/train_masks/7bd1142155ae_02_mask.gif
segmentation_data/train/7251c8797749_04.jpg,segmentation_data/train_masks/7251c8797749_04_mask.gif
segmentation_data/train/11acc40dc0ea_12.jpg,segmentation_data/train_masks/11acc40dc0ea_12_mask.gif
segmentation_data/train/5588758ee21c_08.jpg,segmentation_data/train_masks/5588758ee21c_08_mask.gif
segmentation_data/train/6dc8783eca68_07.jpg,segmentation_data/train_masks/6dc8783eca68_07_mask.gif
segmentation_data/train/efaef69e148d_09.jpg,segmentation_data/train_masks/efaef69e148d_09_mask.gif
segmentation_data/train/3f8d611822bc_02.jpg,segmentation_data/train_masks/3f8d611822bc_02_mask.gif
segmentation_data/train/54ee69d7d5e5_05.jpg,segmentation_data/train_masks/54ee69d7d5e5_05_mask.gif
segmentation_data/train/3c16409ab9db_11.jpg,segmentation_data/train_masks/3c16409ab9db_11_mask.gif
segmentation_data/train/d8e1c401ac3c_10.jpg,segmentation_data/train_masks/d8e1c401ac3c_10_mask.gif
segmentation_data/train/fb1b923dd978_04.jpg,segmentation_data/train_masks/fb1b923dd978_04_mask.gif
segmentation_data/train/880ab8468df2_03.jpg,segmentation_data/train_masks/880ab8468df2_03_mask.gif
segmentation_data/train/e05b96cc2b0d_01.jpg,segmentation_data/train_masks/e05b96cc2b0d_01_mask.gif
segmentation_data/train/371f057d1242_16.jpg,segmentation_data/train_masks/371f057d1242_16_mask.gif
segmentation_data/train/79a7691a90b1_10.jpg,segmentation_data/train_masks/79a7691a90b1_10_mask.gif
segmentation_data/train/4f1f065d78ac_09.jpg,segmentation_data/train_masks/4f1f065d78ac_09_mask.gif
segmentation_data/train/b24fd9084449_07.jpg,segmentation_data/train_masks/b24fd9084449_07_mask.gif
segmentation_data/train/b24fd9084449_06.jpg,segmentation_data/train_masks/b24fd9084449_06_mask.gif
segmentation_data/train/528eb34a4c29_16.jpg,segmentation_data/train_masks/528eb34a4c29_16_mask.gif
segmentation_data/train/34b0c08544a5_03.jpg,segmentation_data/train_masks/34b0c08544a5_03_mask.gif
segmentation_data/train/87e334269396_14.jpg,segmentation_data/train_masks/87e334269396_14_mask.gif
segmentation_data/train/ed13cbcdd5d8_02.jpg,segmentation_data/train_masks/ed13cbcdd5d8_02_mask.gif
segmentation_data/train/70b6a79565fe_07.jpg,segmentation_data/train_masks/70b6a79565fe_07_mask.gif
segmentation_data/train/a46baa0b3ac0_07.jpg,segmentation_data/train_masks/a46baa0b3ac0_07_mask.gif
segmentation_data/train/65051cfe0789_13.jpg,segmentation_data/train_masks/65051cfe0789_13_mask.gif
segmentation_data/train/0795e132d090_04.jpg,segmentation_data/train_masks/0795e132d090_04_mask.gif
segmentation_data/train/351c583eabd6_09.jpg,segmentation_data/train_masks/351c583eabd6_09_mask.gif
segmentation_data/train/5ab34f0e3ea5_08.jpg,segmentation_data/train_masks/5ab34f0e3ea5_08_mask.gif
segmentation_data/train/f707d6fbc0cd_08.jpg,segmentation_data/train_masks/f707d6fbc0cd_08_mask.gif
segmentation_data/train/3b45f83ba3fa_14.jpg,segmentation_data/train_masks/3b45f83ba3fa_14_mask.gif
segmentation_data/train/1258cf954183_16.jpg,segmentation_data/train_masks/1258cf954183_16_mask.gif
segmentation_data/train/86c10c8c6206_06.jpg,segmentation_data/train_masks/86c10c8c6206_06_mask.gif
segmentation_data/train/6e016b8b3617_10.jpg,segmentation_data/train_masks/6e016b8b3617_10_mask.gif
segmentation_data/train/f4cd1286d5f4_08.jpg,segmentation_data/train_masks/f4cd1286d5f4_08_mask.gif
segmentation_data/train/4e308ad8a254_15.jpg,segmentation_data/train_masks/4e308ad8a254_15_mask.gif
